,id,nameProject,testCase,isFlaky,predictionStaticApproach,predictionFlakeFlaggerApproach,predictionVocabularyApproach,predictionCombinedApproach
4656,3392,incubator-dubbo,org.apache.dubbo.common.utils.reflectutilstest.testname2class,False,False,False,False,False
4657,3465,incubator-dubbo,org.apache.dubbo.common.utils.stacktest.testclear,False,False,False,False,False
4658,3468,incubator-dubbo,org.apache.dubbo.common.utils.stacktest.testillegalget,False,False,False,False,False
4659,3467,incubator-dubbo,org.apache.dubbo.common.utils.stacktest.testillegalpeek,False,False,False,False,False
4660,3466,incubator-dubbo,org.apache.dubbo.common.utils.stacktest.testillegalpop,False,False,False,False,False
4661,3470,incubator-dubbo,org.apache.dubbo.common.utils.stacktest.testillegalremove,False,False,False,False,False
4662,3469,incubator-dubbo,org.apache.dubbo.common.utils.stacktest.testillegalset,False,False,False,False,False
4663,3464,incubator-dubbo,org.apache.dubbo.common.utils.stacktest.testops,False,False,False,False,False
4664,3462,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testcameltosplitname,False,False,False,False,False
4665,3451,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testexceptiontostring,False,False,False,False,False
4666,3452,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testexceptiontostringwithmessage,False,False,False,False,False
4667,3454,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testgetservicekey,False,False,False,False,False
4668,3444,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testisblank,False,False,False,False,False
4669,3459,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testiscontains,False,False,False,False,False
4670,3445,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testisempty,False,False,False,False,False
4671,3447,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testisequals,False,False,False,False,False
4672,3448,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testisinteger,False,False,False,False,False
4673,3450,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testisjavaidentifier,False,False,False,False,False
4674,3446,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testisnotempty,False,False,False,False,False
4675,3460,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testisnumeric,False,False,False,False,False
4676,3456,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testjoin,False,False,False,False,False
4677,3461,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testjoincollectionstring,False,False,False,False,False
4678,3440,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testlength,False,False,False,False,False
4679,3449,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testparseinteger,False,False,False,False,False
4680,3453,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testparsequerystring,False,False,False,False,False
4681,3441,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testrepeat,False,False,False,False,False
4682,3443,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testreplace,False,False,False,False,False
4683,3457,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testsplit,False,False,False,False,False
4684,3442,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.teststripend,False,False,False,False,False
4685,3463,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testtoargumentstring,False,False,False,False,False
4686,3455,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testtoquerystring,False,False,False,False,False
4687,3458,incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testtranslat,False,False,False,False,False
4688,3600,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testaddressnull,False,False,False,False,False
4689,3608,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testconvertregister,False,False,False,False,False
4690,3609,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testconvertregister2,False,False,False,False,False
4691,3603,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testdefaulturl,False,False,False,False,False
4692,3628,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testgetemptyurl,False,False,False,False,False
4693,3626,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testisitemmatch,False,False,False,False,False
4694,3621,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testismatch,False,False,False,False,False
4695,3622,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testismatch2,False,False,False,False,False
4696,3623,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testismatch3,False,False,False,False,False
4697,3624,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testismatch4,False,False,False,False,False
4698,3625,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testismatch5,False,False,False,False,False
4699,3629,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testismatchglobpattern,False,False,False,False,False
4700,3627,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testisservicekeymatch,False,False,False,False,False
4701,3604,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testparsefromparameter,False,False,False,False,False
4702,3601,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testparseurl,False,False,False,False,False
4703,3605,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testparseurl2,False,False,False,False,False
4704,3606,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testparseurls,False,False,False,False,False
4705,3607,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testparseurlsaddressnull,False,False,False,False,False
4706,3602,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testparseurlwithspecial,False,False,False,False,False
4707,3618,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertforbid,False,False,False,False,False
4708,3619,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertforbid2,False,False,False,False,False
4709,3620,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertforbid3,False,False,False,False,False
4710,3616,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertnotify,False,False,False,False,False
4711,3617,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertnotify2,False,False,False,False,False
4712,3612,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertregister,False,False,False,False,False
4713,3613,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertregister2,False,False,False,False,False
4714,3614,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertsubscribe,False,False,False,False,False
4715,3615,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testrevertsubscribe2,False,False,False,False,False
4716,3610,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testsubscribe,False,False,False,False,False
4717,3611,incubator-dubbo,org.apache.dubbo.common.utils.urlutilstest.testsubscribe2,False,False,False,False,False
4718,3647,incubator-dubbo,org.apache.dubbo.common.version.versiontest.testgetprotocolversion,False,False,False,False,False
4719,3648,incubator-dubbo,org.apache.dubbo.common.version.versiontest.testsupportresponseattatchment,False,False,False,False,False
4720,2806,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.appendannotation,False,False,False,False,False
4721,2794,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkextension,False,False,False,False,False
4722,2801,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkkey,False,False,False,False,False
4723,2797,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checklength,False,False,False,False,False
4724,2804,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkmethodname,False,False,False,False,False
4725,2795,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkmultiextension1,False,False,False,False,False
4726,2796,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkmultiextension2,False,False,False,False,False
4727,2802,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkmultiname,False,False,False,False,False
4728,2799,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkname,False,False,False,False,False
4729,2800,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checknamehassymbol,False,False,False,False,False
4730,2805,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkparametername,False,False,False,False,False
4731,2798,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkpathlength,False,False,False,False,False
4732,2803,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.checkpathname,False,False,False,False,False
4733,2792,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendattributes1,False,False,False,False,False
4734,2793,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendattributes2,False,False,False,False,False
4735,2788,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendparameters1,False,False,False,False,False
4736,2789,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendparameters2,False,False,False,False,False
4737,2790,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendparameters3,False,False,False,False,False
4738,2791,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendparameters4,False,False,False,False,False
4739,2785,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendproperties1,False,False,False,False,False
4740,2786,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendproperties2,False,False,False,False,False
4741,2787,incubator-dubbo,org.apache.dubbo.config.abstractconfigtest.testappendproperties3,False,False,False,False,False
4742,2883,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkapplication1,False,False,False,False,False
4743,2884,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkapplication2,False,False,False,False,False
4744,2889,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkinterfaceandmethod3,False,False,False,False,False
4745,2890,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkinterfaceandmethod4,False,False,False,False,False
4746,2891,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkinterfaceandmethod5,False,False,False,False,False
4747,2887,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkinterfaceandmethods1,False,False,False,False,False
4748,2888,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkinterfaceandmethods2,False,False,False,False,False
4749,2892,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock1,False,False,False,False,False
4750,2893,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock2,False,False,False,False,False
4751,2894,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock3,False,False,False,False,False
4752,2895,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock4,False,False,False,False,False
4753,2896,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock5,False,False,False,False,False
4754,2897,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock6,False,False,False,False,False
4755,2898,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock7,False,False,False,False,False
4756,2899,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock8,False,False,False,False,False
4757,2900,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.checkstubandmock9,False,False,False,False,False
4758,2909,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testapplication,False,False,False,False,False
4759,2915,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testcallbacks,False,False,False,False,False
4760,2881,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testcheckregistry1,False,False,False,False,False
4761,2882,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testcheckregistry2,False,False,False,False,False
4762,2903,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testcluster,False,False,False,False,False
4763,2905,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testconnections,False,False,False,False,False
4764,2906,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testfilter,False,False,False,False,False
4765,2908,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testlayer,False,False,False,False,False
4766,2907,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testlistener,False,False,False,False,False
4767,2886,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testloadmonitor,False,False,False,False,False
4768,2885,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testloadregistries,False,False,False,False,False
4769,2901,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testlocal,False,False,False,False,False
4770,2910,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testmodule,False,False,False,False,False
4771,2913,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testmonitor,False,False,False,False,False
4772,2916,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testonconnect,False,False,False,False,False
4773,2917,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testondisconnect,False,False,False,False,False
4774,2914,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testowner,False,False,False,False,False
4775,2904,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testproxy,False,False,False,False,False
4776,2912,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testregistries,False,False,False,False,False
4777,2911,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testregistry,False,False,False,False,False
4778,2918,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.testscope,False,False,False,False,False
4779,2902,incubator-dubbo,org.apache.dubbo.config.abstractinterfaceconfigtest.teststub,False,False,False,False,False
4780,2838,incubator-dubbo,org.apache.dubbo.config.abstractmethodconfigtest.testactives,False,False,False,False,False
4781,2837,incubator-dubbo,org.apache.dubbo.config.abstractmethodconfigtest.testasync,False,False,False,False,False
4782,2842,incubator-dubbo,org.apache.dubbo.config.abstractmethodconfigtest.testcache,False,False,False,False,False
